lon,lat,type,loctype,address,north,south,east,west
-88.22958899999999,42.975407,establishment,rooftop,"207 travis ln, waukesha, wi 53189, usa",42.9767559802915,42.9740580197085,-88.22824001970848,-88.23093798029149
-92.3713049,46.0066117,locality,approximate,"danbury, wi 54830, usa",46.0143612,45.9988611,-92.3552975,-92.38731229999999
-89.5015088,43.2505472,locality,approximate,"dane, wi 53529, usa",43.257894,43.24328089999999,-89.4854819,-89.51109009999999
-88.7076041,42.6016813,locality,approximate,"darien, wi 53114, usa",42.6115298,42.591508,-88.6918209,-88.7275679
-90.1176258,42.6830566,locality,approximate,"darlington, wi 53530, usa",42.693757,42.65703389999999,-90.10593279999999,-90.13067
-89.0756675,43.05194340000001,locality,approximate,"deerfield, wi 53531, usa",43.0629139,43.0407749,-89.0610399,-89.08765179999999
-92.3854703,45.1880195,locality,approximate,"deer park, wi 54007, usa",45.194444,45.176825,-92.37519189999999,-92.4007379
-89.343727,43.2477685,locality,approximate,"deforest, wi, usa",43.2672219,43.1860181,-89.3100699,-89.3765044
-88.4037079,43.060842,locality,approximate,"delafield, wi, usa",43.106231,43.039662,-88.3495399,-88.43006
-88.6437138,42.6330703,locality,approximate,"delavan, wi, usa",42.65093400000001,42.604005,-88.582231,-88.678641
-88.6326021,42.5841824,locality,approximate,"delavan lake, wi, usa",42.620908,42.57470379999999,-88.5801521,-88.6537718
-89.9387385,43.9841354,locality,approximate,"dellwood, wi 54613, usa",43.9921634,43.9761063,-89.9227311,-89.95474589999999
-87.8273152,44.3477717,locality,approximate,"denmark, wi 54208, usa",44.3650089,44.338262,-87.81042409999999,-87.848303
-88.0603806,44.4488805,locality,approximate,"de pere, wi, usa",44.4661629,44.39526,-88.0137539,-88.1404879
-91.1990204,43.4230306,locality,approximate,"de soto, wi 54624, usa",43.444081,43.416427,-91.18314199999999,-91.2100889
-92.59908349999999,44.6523543,administrative_area_level_3,approximate,"diamond bluff, wi, usa",44.68873989999999,44.599861,-92.578006,-92.6943199
-89.8920991,45.96967249999999,locality,approximate,"lac du flambeau, wi 54538, usa",46.00130190000001,45.948276,-89.8432179,-89.943754
-90.5920723,42.6272197,locality,approximate,"dickeyville, wi, usa",42.634679,42.618558,-90.583063,-90.6028209
-91.51118059999999,44.1335814,administrative_area_level_3,approximate,"dodge, wi, usa",44.158493,44.0780091,-91.46141,-91.59086409999999
-90.1301237,42.96027429999999,locality,approximate,"dodgeville, wi, usa",42.98765789999999,42.94523700000001,-90.1113418,-90.150899
-90.3356912,45.0030238,locality,approximate,"dorchester, wi 54425, usa",45.010518,44.9952339,-90.308303,-90.34642799999999
-88.4725983,43.014176,locality,approximate,"dousman, wi, usa",43.033093,42.9779251,-88.4610951,-88.4975779
-92.1321284,45.0463524,locality,approximate,"downing, wi, usa",45.067892,45.031594,-92.111919,-92.136594
-90.62041649999999,44.2651724,administrative_area_level_3,approximate,"millston, wi, usa",44.335653,44.1593189,-90.553421,-90.6808009
-89.15011349999999,43.4277649,locality,approximate,"doylestown, wi, usa",43.44224089999999,43.412977,-89.1254901,-89.1657951
-92.6335386,45.3560738,locality,approximate,"dresser, wi, usa",45.384031,45.3462559,-92.6160951,-92.651473
-91.2579807,46.3370122,locality,approximate,"drummond, wi 54832, usa",46.360801,46.331418,-91.235692,-91.26429689999999
-88.1667757,45.6238497,administrative_area_level_3,approximate,"dunbar, wi, usa",45.719567,45.5408009,-88.057299,-88.241185
-91.96572599999999,44.6263543,locality,approximate,"durand, wi 54736, usa",44.6399939,44.6147509,-91.9433921,-91.98373
-87.764033,44.6388871,locality,approximate,"dyckesville, wi, usa",44.6489142,44.6338032,-87.7531051,-87.7800352
-88.474265,42.8794563,locality,approximate,"eagle, wi 53119, usa",42.8935389,42.87171499999999,-88.453777,-88.483308
-88.1281424,42.7069622,locality,approximate,"eagle lake, wi 53139, usa",42.712934,42.6876589,-88.110484,-88.149884
-89.2442988,45.9171763,locality,approximate,"eagle river, wi 54521, usa",45.94349,45.8991269,-89.228297,-89.2845179
-91.01762749999999,43.16637,locality,approximate,"eastman, wi, usa",43.1764949,43.147099,-91.0016079,-91.0479538
-88.40509600000001,42.7852922,locality,approximate,"east troy, wi 53120, usa",42.8068939,42.7598738,-88.361577,-88.43329
-91.4984941,44.811349,locality,approximate,"eau claire, wi, usa",44.8792059,44.7602179,-91.367729,-91.59482
-88.36093559999999,43.6936031,locality,approximate,"eden, wi 53019, usa",43.699675,43.6855659,-88.355301,-88.375653
-89.9634629,44.9271888,locality,approximate,"edgar, wi 54426, usa",44.93777009999999,44.9089581,-89.94631179999999,-89.976196
-89.0676125,42.8352835,locality,approximate,"edgerton, wi 53534, usa",42.8606559,42.81959500000001,-89.042577,-89.102171
-90.2647662,42.9674844,locality,approximate,"edmund, wi 53535, usa",42.97564860000001,42.95931909999999,-90.24875879999999,-90.28077359999999
-87.2970502,45.0463807,locality,approximate,"egg harbor, wi 54209, usa",45.073747,45.032412,-87.251514,-87.32211889999999
-89.21511339999999,44.8705272,locality,approximate,"eland, wi 54427, usa",44.87795699999999,44.856035,-89.1939039,-89.224002
-89.1835167,45.4349158,locality,approximate,"elcho, wi 54428, usa",45.4486141,45.419509,-89.1770421,-89.197947
-89.2448364,44.7838617,locality,approximate,"elderon, wi, usa",44.79084700000001,44.776272,-89.234555,-89.259835
-91.4701575,44.5757974,locality,approximate,"eleva, wi, usa",44.583198,44.5671309,-91.459863,-91.4806519
-88.0178729,43.8333269,locality,approximate,"elkhart lake, wi, usa",43.8475671,43.815693,-88.0012849,-88.037795
-88.5445447,42.6727927,locality,approximate,"elkhorn, wi 53121, usa",42.7208689,42.640985,-88.491382,-88.5733429
-91.6910015,44.8730167,locality,approximate,"elk mound, wi 54739, usa",44.885922,44.8634311,-91.670753,-91.702145
-87.0715815,45.2514415,establishment,rooftop,"11937 lakeview rd, ellison bay, wi 54210, usa",45.25279048029149,45.2500925197085,-87.0702325197085,-87.0729304802915
-92.4874124,44.7321897,locality,approximate,"ellsworth, wi 54011, usa",44.7574829,44.713767,-92.456476,-92.497171
-88.07897799999999,43.0430678,locality,approximate,"elm grove, wi 53122, usa",43.060405,43.035807,-88.066785,-88.107244
-92.1460139,44.78107610000001,locality,approximate,"elmwood, wi 54740, usa",44.7894499,44.77130289999999,-92.1363229,-92.1636
-87.8222978,42.6922419,locality,approximate,"elmwood park, wi 53405, usa",42.696019,42.68989,-87.8164649,-87.827893
-90.272351,43.7408049,locality,approximate,"elroy, wi 53929, usa",43.7628799,43.7227921,-90.2520469,-90.28165589999999
-88.70732339999999,44.6655362,locality,approximate,"embarrass, wi, usa",44.6788159,44.6560689,-88.67849,-88.722725
-92.2582436,45.0830194,locality,approximate,"emerald, wi 54013, usa",45.09089729999999,45.0751404,-92.2422362,-92.27425099999999
-89.4662326,43.7158123,locality,approximate,"endeavor, wi 53930, usa",43.7258099,43.70727189999999,-89.457015,-89.4787489
-87.16816589999999,45.1563784,locality,approximate,"ephraim, wi, usa",45.186766,45.1379899,-87.1421529,-87.19436189999999
-91.26904429999999,44.1682926,locality,approximate,"ettrick, wi 54627, usa",44.1757769,44.1647309,-91.253281,-91.27950890000001
-87.95501809999999,44.5063556,establishment,rooftop,"2555 sage dr, green bay, wi 54302, usa",44.5077045802915,44.5050066197085,-87.9536691197085,-87.9563670802915
-89.2992838,42.7802831,locality,approximate,"evansville, wi 53536, usa",42.792851,42.764434,-89.25963589999999,-89.3305479
-91.2440479,45.6680167,locality,approximate,"exeland, wi 54835, usa",45.675332,45.66061999999999,-91.23047489999999,-91.25671799999999
-90.9629277,44.6002391,locality,approximate,"fairchild, wi 54741, usa",44.6109439,44.596557,-90.94235490000001,-90.974217
-88.8670556,43.7438722,locality,approximate,"fairwater, wi, usa",43.7497339,43.735096,-88.860523,-88.87571109999999
-91.27709929999999,44.7635717,locality,approximate,"fall creek, wi 54742, usa",44.770975,44.7523701,-91.261805,-91.292475
-89.04511079999999,43.3844337,locality,approximate,"fall river, wi 53932, usa",43.397327,43.3761909,-89.0196569,-89.07464
-90.6554041,42.98359970000001,locality,approximate,"fennimore, wi 53809, usa",42.9922398,42.969952,-90.6259889,-90.6659799
-90.0154079,44.866077,locality,approximate,"fenwood, wi 54426, usa",44.873228,44.858467,-90.00439279999999,-90.0246849
-91.10207380000001,43.3505324,locality,approximate,"ferryville, wi 54628, usa",43.36463390000001,43.327577,-91.07213379999999,-91.1158059
-89.424092,43.0023146,locality,approximate,"fitchburg, wi, usa",43.0330629,42.9429069,-89.36475709999999,-89.4872559
-88.2520047,45.9224168,locality,approximate,"florence, wi 54121, usa",45.9392309,45.914528,-88.2241729,-88.275166
-88.4484842,43.77421529999999,establishment,rooftop,"160 s macy st, fond du lac, wi 54935, usa",43.77556428029149,43.77286631970849,-88.4471352197085,-88.4498331802915
-88.5752084,42.551374,locality,approximate,"fontana-on-geneva lake, wi, usa",42.566989,42.531084,-88.5335899,-88.59974199999999
-89.2090036,42.6708421,locality,approximate,"footville, wi, usa",42.679404,42.664248,-89.1994181,-89.219376
-88.1442689,44.21249,locality,approximate,"forest junction, wi 54123, usa",44.220487,44.2044919,-88.1282615,-88.16027629999999
-87.47925880000001,44.6899986,locality,approximate,"forestville, wi 54213, usa",44.6971759,44.683036,-87.47127689999999,-87.48801200000001
-88.8370509,42.9288944,locality,approximate,"fort atkinson, wi, usa",42.969517,42.8882398,-88.80919,-88.8743369
-91.7187627,44.1319078,locality,approximate,"fountain city, wi 54629, usa",44.1419061,44.0905268,-91.671505,-91.733088
-88.90649839999999,43.565543,locality,approximate,"fox lake, wi 53933, usa",43.5738739,43.5497121,-88.8967018,-88.93114200000001
-87.90175289999999,43.1575097,locality,approximate,"fox point, wi 53217, usa",43.176409,43.13321,-87.881085,-87.9160859
-87.7214755,44.199439,locality,approximate,"francis creek, wi, usa",44.2114761,44.191407,-87.7013559,-87.736721
-88.03841949999999,42.888627,locality,approximate,"franklin, wi 53132, usa",42.930415000000004,42.843323,-87.9492839,-88.069947
-89.8920991,45.96967249999999,locality,approximate,"lac du flambeau, wi 54538, usa",46.00130190000001,45.948276,-89.8432179,-89.943754
-92.4671434,45.65911939999999,locality,approximate,"frederic, wi 54837, usa",45.66941800000001,45.637501,-92.452969,-92.481493
-87.95064649999999,43.4705552,locality,approximate,"fredonia, wi, usa",43.492014,43.45325,-87.9268369,-87.9746509
-88.86483439999999,44.2597027,locality,approximate,"fremont, wi 54940, usa",44.2675551,44.24691989999999,-88.855165,-88.897609
-91.2604166,43.8582986,locality,approximate,"french island, wi 54603, usa",43.89586389999999,43.8324889,-91.240338,-91.276439
-89.81679299999999,43.97052619999999,locality,approximate,"friendship, wi 53934, usa",43.9777259,43.96682699999999,-89.80747,-89.83795909999999
-89.067335,43.5885954,locality,approximate,"friesland, wi, usa",43.596117,43.5802519,-89.0567641,-89.077168
-91.3490376,44.0816282,locality,approximate,"galesville, wi, usa",44.09715,44.0734811,-91.338183,-91.375075
-90.8448502,43.3174788,locality,approximate,"gays mills, wi 54631, usa",43.3449339,43.3031979,-90.8232589,-90.872694
-91.2242996,43.5766383,locality,approximate,"genoa, wi 54632, usa",43.5824499,43.55925,-91.218741,-91.232919
-88.3281487,42.4983517,locality,approximate,"genoa city, wi, usa",42.5165631,42.4946178,-88.297235,-88.3474529
-88.1103691,43.2286174,locality,approximate,"germantown, wi, usa",43.28043599999999,43.1917509,-88.06309000000002,-88.182316
-88.22958899999999,42.975407,establishment,rooftop,"207 travis ln, waukesha, wi 53189, usa",42.9767559802915,42.9740580197085,-88.22824001970848,-88.23093798029149
-88.3073234,44.8899914,locality,approximate,"gillett, wi 54124, usa",44.89691,44.881244,-88.2919409,-88.32306799999999
-90.80763379999999,45.1666382,locality,approximate,"gilman, wi 54433, usa",45.17735889999999,45.15533600000001,-90.7870069,-90.8234798
-91.69550919999999,44.4811177,administrative_area_level_3,approximate,"gilmanton, wi, usa",44.5100769,44.416678,-91.6500118,-91.772075
-88.0473179,43.7972157,locality,approximate,"glenbeulah, wi, usa",43.80459210000001,43.790441,-88.02692689999999,-88.0562309
-87.9356423,43.135288,locality,approximate,"glendale, wi, usa",43.16261710000001,43.089711,-87.90758489999999,-87.9548871
-90.8940314,45.4958022,locality,approximate,"glen flora, wi, usa",45.5018859,45.4908609,-90.8841439,-90.902414
-91.0718478,42.8271987,locality,approximate,"glen haven, wi 53810, usa",42.8439699,42.8146828,-91.0458939,-91.07932
-92.17240749999999,45.0585747,locality,approximate,"glenwood city, wi 54013, usa",45.06849190000001,45.046333,-92.1498921,-92.1916629
-90.57678179999999,46.1345146,establishment,rooftop,"342 grant st, glidden, wi 54527, usa",46.1358635802915,46.1331656197085,-90.57543281970848,-90.5781307802915
-88.3259022,45.626285,administrative_area_level_3,approximate,"goodman, wi, usa",45.72242610000001,45.546341,-88.2389319,-88.426063
-91.804591,46.24534449999999,establishment,rooftop,"9547 co rd y, gordon, wi 54838, usa",46.24669348029149,46.24399551970849,-91.80324201970849,-91.80593998029151
-90.2915132,43.2233214,locality,approximate,"gotham, wi 53556, usa",43.2314516,43.2151901,-90.27550579999999,-90.30752059999999
-87.9534226,43.3197265,locality,approximate,"grafton, wi 53024, usa",43.3529059,43.3013319,-87.9157549,-87.979477
-89.7039947,43.8860321,establishment,rooftop,"627 mason st, grand marsh, wi 53936, usa",43.8873810802915,43.8846831197085,-89.70264571970849,-89.7053436802915
-91.10846599999999,46.3696014,establishment,geometric_center,"22010 grandview boulevard, grand view, wi 54839, usa",46.3709503802915,46.3682524197085,-91.1071170197085,-91.1098149802915
-90.46124689999999,44.5888512,locality,approximate,"granton, wi 54436, usa",44.5964549,44.5807329,-90.45313,-90.46683399999999
-92.6827041,45.7763419,locality,approximate,"grantsburg, wi 54840, usa",45.802489,45.76566210000001,-92.656651,-92.712982
-90.0226244,42.5788935,locality,approximate,"gratiot, wi, usa",42.5891469,42.571535,-90.01545589999999,-90.035631
-88.0132958,44.5133188,locality,approximate,"green bay, wi, usa",44.574659,44.4712319,-87.8411731,-88.139816
-88.1096118,43.7561264,administrative_area_level_3,approximate,"greenbush, wi, usa",43.834665,43.7169619,-88.0405949,-88.16131
-87.9959191,42.9405711,locality,approximate,"greendale, wi, usa",42.955055,42.919815,-87.9664839,-88.030186
-88.0125865,42.9614039,locality,approximate,"greenfield, wi, usa",42.9884141,42.9302149,-87.9483839,-88.06928789999999
-88.96011329999999,43.84414810000001,locality,approximate,"green lake, wi 54941, usa",43.854608,43.8314729,-88.931161,-88.98352100000001
-88.097403,44.3149583,locality,approximate,"greenleaf, wi 54126, usa",44.3293679,44.309512,-88.080873,-88.11071
-88.26837069999999,44.7963917,locality,approximate,"green valley, wi, usa",44.799444,44.7942908,-88.2625559,-88.273719
-90.59930759999999,44.7702406,locality,approximate,"greenwood, wi 54437, usa",44.7827609,44.752327,-90.58270100000001,-90.62338600000001
-88.7881604,44.8530328,locality,approximate,"gresham, wi 54128, usa",44.8562889,44.839943,-88.7599109,-88.797236
-92.53824639999999,44.6016343,locality,approximate,"hager city, wi 54014, usa",44.6095783,44.5936892,-92.52223900000001,-92.5542538
-88.04869819999999,42.937515,locality,approximate,"hales corners, wi, usa",42.953414,42.928287,-88.0256859,-88.06970179999999
-92.43682,44.9814049,establishment,rooftop,"455 davis st, hammond, wi 54015, usa",44.9827538802915,44.9800559197085,-92.43547101970849,-92.43816898029151
-89.52317699999999,44.133584,locality,approximate,"hancock, wi 54943, usa",44.1409869,44.122434,-89.49429479999999,-89.532506
-89.1620578,42.6386212,locality,approximate,"hanover, wi 53576, usa",42.6468289,42.6304124,-89.1460504,-89.17806519999999
-88.2917724,44.1341553,locality,approximate,"harrison, wi 54129, usa",44.142163,44.1261465,-88.27576499999999,-88.30777979999999
-88.3789862,43.3177794,locality,approximate,"hartford, wi, usa",43.354192,43.29121809999999,-88.2995859,-88.435366
-88.3420398,43.105008,locality,approximate,"hartland, wi 53029, usa",43.127218,43.072716,-88.303321,-88.3635489
-90.73069660000002,44.4146842,locality,approximate,"hatfield, wi 54754, usa",44.4226537,44.4067136,-90.7146892,-90.746704
-89.3387271,44.8874704,locality,approximate,"hatley, wi 54440, usa",44.892601,44.87889879999999,-89.32521400000002,-89.35179579999999
-91.77489299999999,45.6088426,locality,approximate,"haugen, wi, usa",45.6137789,45.6028189,-91.770209,-91.78622589999999
-90.7198659,45.51496789999999,locality,approximate,"hawkins, wi 54530, usa",45.5225578,45.500486,-90.69930509999999,-90.730171
-91.4846208,46.0130065,locality,approximate,"hayward, wi 54843, usa",46.0269349,45.990744,-91.462569,-91.5146888
-90.43457219999999,42.5327799,locality,approximate,"hazel green, wi 53811, usa",42.546486,42.5252969,-90.42079009999999,-90.4461489
-88.6926031,42.9252854,locality,approximate,"hebron, wi 53538, usa",42.9325379,42.9116519,-88.66993389999999,-88.714643
-88.699547,43.0119497,locality,approximate,"helenville, wi 53137, usa",43.0225358,43.01108800000001,-88.68952,-88.7095981
-91.2610177,46.8324331,locality,approximate,"herbster, wi 54844, usa",46.8400661,46.824799,-91.24501029999999,-91.27702509999999
-90.1001309,44.6449629,locality,approximate,"hewitt, wi 54441, usa",44.65270779999999,44.6322369,-90.09349809999999,-90.12017879999999
-90.3798465,43.0466579,locality,approximate,"highland, wi 53543, usa",43.0573629,43.03932289999999,-90.36948199999999,-90.394396
-88.1639909,44.14026810000001,locality,approximate,"hilbert, wi 54129, usa",44.1473249,44.13129,-88.1489009,-88.176853
-90.34401779999999,43.6521958,locality,approximate,"hillsboro, wi 54634, usa",43.6613769,43.6474169,-90.3223589,-90.3526169
-88.22958899999999,42.975407,establishment,rooftop,"207 travis ln, waukesha, wi 53189, usa",42.9767559802915,42.9740580197085,-88.22824001970848,-88.23093798029149
-91.0143157,44.38579439999999,locality,approximate,"hixton, wi 54635, usa",44.389739,44.371835,-90.9952261,-91.0324188
-88.1584129,44.48828959999999,locality,approximate,"hobart, wi, usa",44.5844411,44.392199,-88.096036,-88.1914169
-91.1213183,45.2219305,establishment,rooftop,"27331 262nd ave, holcombe, wi 54745, usa",45.2232794802915,45.2205815197085,-91.11996931970849,-91.1226672802915
-89.936235,42.8758332,locality,approximate,"hollandale, wi 53544, usa",42.8847839,42.868055,-89.92180789999999,-89.9468869
-91.25625389999999,43.96329619999999,locality,approximate,"holmen, wi, usa",43.991328,43.92332100000001,-91.23479490000001,-91.28529999999999
-88.63121389999999,43.4513836,locality,approximate,"horicon, wi 53032, usa",43.4659609,43.416433,-88.6137349,-88.66930289999999
-88.63816150000001,44.334705,locality,approximate,"hortonville, wi 54944, usa",44.356176,44.31587589999999,-88.61363990000001,-88.6715509
-92.7916777,45.0606267,locality,approximate,"houlton, wi 54082, usa",45.0789649,45.046777,-92.785366,-92.80050609999999
-88.08030509999999,44.5623531,locality,approximate,"howard, wi, usa",44.593836,44.5302401,-87.9776033,-88.194335
-87.8200887,43.8338831,locality,approximate,"howards grove, wi 53083, usa",43.8453751,43.8111019,-87.802677,-87.83922299999999
-92.7568703,44.9746896,locality,approximate,"hudson, wi 54016, usa",44.9891669,44.9415229,-92.69003200000002,-92.770304
-90.89039149999999,44.5283361,establishment,rooftop,"w11464 halstead st, humbird, wi 54746, usa",44.5296850802915,44.5269871197085,-90.88904251970848,-90.8917404802915
-90.1852452,46.4542939,establishment,rooftop,"405 5th ave n, hurley, wi 54534, usa",46.45564288029149,46.45294491970849,-90.18389621970849,-90.18659418029151
-88.6006572,43.3461089,locality,approximate,"hustisford, wi, usa",43.3569709,43.3345959,-88.586499,-88.62146299999999
-90.2717967,43.879968,locality,approximate,"hustler, wi, usa",43.88167,43.8691721,-90.253243,-90.279623
-91.4204347,44.3569071,locality,approximate,"independence, wi 54747, usa",44.3732959,44.351006,-91.3976299,-91.433302
-90.812365,45.5049684,locality,approximate,"ingram, wi 54526, usa",45.51241280000001,45.4973839,-90.801756,-90.827528
-89.13066649999999,44.5080338,locality,approximate,"iola, wi, usa",44.5186419,44.496136,-89.102774,-89.143395
-90.32434459999999,46.4005038,locality,approximate,"iron belt, wi 54536, usa",46.408198,46.3928086,-90.3083372,-90.340352
-88.5326008,43.3997196,locality,approximate,"iron ridge, wi 53035, usa",43.4053891,43.392093,-88.52202199999999,-88.542001
-91.38041849999999,46.52721630000001,administrative_area_level_3,approximate,"iron river, wi 54847, usa",46.5903298,46.5027849,-91.303716,-91.42895399999999
-90.1412378,43.54609,locality,approximate,"ironton, wi 53941, usa",43.551902,43.54048890000001,-90.1386589,-90.14908489999999
-88.59732300000002,43.1438923,locality,approximate,"ixonia, wi 53036, usa",43.1529789,43.1227949,-88.5726189,-88.6321869
-88.1667599,43.3238919,locality,approximate,"jackson, wi 53037, usa",43.3387369,43.3090429,-88.1422039,-88.19174509999999
-89.0187222,42.6827885,locality,approximate,"janesville, wi, usa",42.75891,42.626582,-88.9388779,-89.08050999999999
-88.8073273,43.0055594,locality,approximate,"jefferson, wi 53549, usa",43.028336,42.9838029,-88.77636190000001,-88.8350289
-91.2729287,45.0452403,locality,approximate,"jim falls, wi 54748, usa",45.0531234,45.0373561,-91.2569213,-91.2889361
-88.7742707,43.076113,locality,approximate,"johnson creek, wi, usa",43.0975221,43.064571,-88.7470501,-88.792439
-89.5041158,42.5887758,locality,approximate,"juda, wi 53550, usa",42.5955372,42.5858319,-89.49660720000001,-89.516172
-90.8012481,45.3530268,locality,approximate,"jump river, wi 54433, usa",45.3608674,45.34518509999999,-90.7852407,-90.8172555
-89.7673452,44.5907989,locality,approximate,"junction city, wi 54443, usa",44.5983939,44.5814869,-89.7523889,-89.7806531
-88.7051037,43.4055504,locality,approximate,"juneau, wi 53039, usa",43.4233319,43.378858,-88.688304,-88.7204359
-88.27205029999999,44.2780432,locality,approximate,"kaukauna, wi 54130, usa",44.3155229,44.24295,-88.232292,-88.2932589
-88.56093589999999,43.5299934,locality,approximate,"kekoskee, wi 53050, usa",43.533533,43.521239,-88.5562609,-88.5669839
-87.802312,44.2258273,locality,approximate,"kellnersville, wi, usa",44.232854,44.2183469,-87.7918251,-87.81246
-90.3704681,43.7934417,city_hall,rooftop,"219 w railroad st, kendall, wi 54638, usa",43.79479068029149,43.7920927197085,-90.36911911970849,-90.37181708029149
-90.58709089999999,45.531356,locality,approximate,"kennan, wi 54537, usa",45.537575,45.522776,-90.56622,-90.6070709
-87.82118539999999,42.5847425,locality,approximate,"kenosha, wi, usa",42.6381249,42.5377439,-87.8066329,-87.996961
-88.6337152,44.88387119999999,locality,approximate,"keshena, wi, usa",44.899704,44.8556059,-88.54015,-88.655018
-88.2289851,43.5208302,locality,approximate,"kewaskum, wi 53040, usa",43.54614189999999,43.49785,-88.2117031,-88.268714
-87.50313969999999,44.4583321,locality,approximate,"kewaunee, wi 54216, usa",44.4821958,44.441565,-87.489559,-87.532161
-88.0356515,43.912493,locality,approximate,"kiel, wi 53042, usa",43.9292139,43.905354,-87.997597,-88.0539769
-90.60295029999999,42.5812186,locality,approximate,"kieler, wi, usa",42.59027,42.573391,-90.5932589,-90.616767
-88.3389952,44.2722093,locality,approximate,"kimberly, wi, usa",44.279987,44.2508281,-88.320149,-88.35650890000001
-89.14302699999999,44.3373174,locality,approximate,"king, wi 54981, usa",44.355644,44.330109,-89.1026849,-89.148254
-89.12761479999999,43.6955371,locality,approximate,"kingston, wi, usa",43.704391,43.6830419,-89.11643300000001,-89.14678590000001
-92.0754594,44.9552414,locality,approximate,"knapp, wi 54749, usa",44.959133,44.944586,-92.0602799,-92.0958349
-89.6821416,44.7173406,locality,approximate,"knowlton, wi 54455, usa",44.72526879999999,44.7094113,-89.66613420000002,-89.698149
-87.7817541,43.7391616,locality,approximate,"kohler, wi, usa",43.76036089999999,43.71186489999999,-87.7494309,-87.804475
-88.2514908,44.761662,locality,approximate,"krakow, wi 54137, usa",44.7695841,44.7537388,-88.2354834,-88.26749819999999
-89.5903989,44.8221909,locality,approximate,"kronenwetter, wi 54455, usa",44.858566,44.77135089999999,-89.4902699,-89.6938601
-89.8920991,45.96967249999999,locality,approximate,"lac du flambeau, wi 54538, usa",46.00130190000001,45.948276,-89.8432179,-89.943754
-88.5306554,43.1441716,locality,approximate,"lac la belle, wi, usa",43.1501729,43.13376,-88.5081319,-88.54849879999999
-91.24808709999999,43.8166208,accounting,rooftop,"400 la crosse st, la crosse, wi 54601, usa",43.8179697802915,43.8152718197085,-91.24673811970848,-91.24943608029149
-91.10403579999999,45.4630231,locality,approximate,"ladysmith, wi 54848, usa",45.484147,45.437625,-91.069526,-91.1306419
-90.64040829999999,43.57469589999999,locality,approximate,"la farge, wi 54639, usa",43.58902579999999,43.5687409,-90.623814,-90.64865309999999
-89.8082359,44.20978849999999,locality,approximate,"lake arrowhead, wi 54457, usa",44.2355036,44.1771002,-89.7081702,-89.8929101
-89.7579599,44.2210224,locality,approximate,"lake camelot, wi 54457, usa",44.2290183,44.2130254,-89.7419525,-89.7739673
-89.7937357,43.6010909,locality,approximate,"lake delton, wi, usa",43.6156801,43.561357,-89.7385291,-89.8278679
-88.4334301,42.5916836,locality,approximate,"lake geneva, wi 53147, usa",42.615181,42.5455751,-88.3935269,-88.45932789999999
-91.44071459999999,44.8757937,locality,approximate,"lake hallie, wi, usa",44.923468,44.8571159,-91.347084,-91.49886099999999
-88.22958899999999,42.975407,establishment,rooftop,"207 travis ln, waukesha, wi 53189, usa",42.9767559802915,42.9740580197085,-88.22824001970848,-88.23093798029149
-88.9195531,42.9097273,locality,approximate,"lake koshkonong, wi, usa",42.9267549,42.846104,-88.871785,-89.0134889
-88.73436360000001,42.7342361,establishment,approximate,"lake lorraine, richmond, wi 53190, usa",42.7387462,42.73111979999999,-88.73010939999999,-88.73705149999999
-88.91177420000001,43.0813888,locality,approximate,"lake mills, wi 53551, usa",43.10278,43.0587721,-88.875787,-88.935059
-91.6999115,46.5149409,locality,approximate,"lake nebagamon, wi 54849, usa",46.546474,46.4745289,-91.6582129,-91.739136
-88.98622089999999,43.0058347,locality,approximate,"lake ripley, wi 53523, usa",43.012861,42.9875309,-88.96507,-89.01262899999999
-89.805720600000015,44.2018503,bar,rooftop,"1146 w queens way, nekoosa, wi 54457, usa",44.2031992802915,44.2005013197085,-89.80437161970852,-89.80706958029153
-89.5957763,45.8151209,locality,approximate,"lake tomahawk, wi 54539, usa",45.81823800000001,45.797877,-89.56863899999999,-89.614048
-89.7565115,44.3710777,locality,approximate,"lake wazeecha, wi 54494, usa",44.3880429,44.3587769,-89.7247249,-89.787021
-89.5756768,43.3735978,locality,approximate,"lake wisconsin, wi, usa",43.4491079,43.294258,-89.4880979,-89.7254069
-91.3009867,44.9263503,locality,approximate,"lake wissota, wi 54729, usa",44.93877690000001,44.91176189999999,-91.25726300000001,-91.347786
-88.4405311,45.3451252,administrative_area_level_3,approximate,"lakewood, wi, usa",45.3777009,45.288274,-88.30580499999999,-88.5544489
-90.7106821,42.8474905,locality,approximate,"lancaster, wi 53813, usa",42.8647281,42.83133600000001,-90.6846419,-90.72445499999999
-88.1662027,43.1461195,locality,approximate,"lannon, wi, usa",43.1683589,43.1390249,-88.14354689999999,-88.184293
-88.6742091,45.564524,locality,approximate,"laona, wi 54541, usa",45.5751571,45.549962,-88.65452599999999,-88.689228
-88.5574754,42.7635103,establishment,rooftop,"n7498 country club dr, elkhorn, wi 53121, usa",42.7648592802915,42.7621613197085,-88.5561264197085,-88.55882438029151
-90.1281824,43.5822002,locality,approximate,"la valle, wi 53941, usa",43.5877879,43.5767469,-90.1233209,-90.138474
-88.6267681,43.2552773,locality,approximate,"lebanon, wi 53098, usa",43.2634032,43.2471503,-88.6107607,-88.6427755
-88.5468645,44.8880904,locality,approximate,"legend lake, wi, usa",44.9436559,44.855431,-88.488793,-88.6292
